site;DO;temp;datetime
Coise Vaudragon; 7,94;15,66;2020/08/26 12:15:00
Coise Vaudragon; 7,94;15,78;2020/08/26 12:30:00
Coise Vaudragon; 7,93;15,92;2020/08/26 12:45:00
Coise Vaudragon; 7,92;16,02;2020/08/26 13:00:00
Coise Vaudragon; 7,87;16,10;2020/08/26 13:15:00
Coise Vaudragon; 7,87;16,20;2020/08/26 13:30:00
Coise Vaudragon; 7,85;16,32;2020/08/26 13:45:00
Coise Vaudragon; 7,80;16,44;2020/08/26 14:00:00
Coise Vaudragon; 7,73;16,52;2020/08/26 14:15:00
Coise Vaudragon; 7,68;16,60;2020/08/26 14:30:00
Coise Vaudragon; 7,61;16,70;2020/08/26 14:45:00
Coise Vaudragon; 7,55;16,78;2020/08/26 15:00:00
Coise Vaudragon; 7,48;16,88;2020/08/26 15:15:00
Coise Vaudragon; 7,45;16,98;2020/08/26 15:30:00
Coise Vaudragon; 7,42;17,06;2020/08/26 15:45:00
Coise Vaudragon; 7,37;17,14;2020/08/26 16:00:00
Coise Vaudragon; 7,34;17,20;2020/08/26 16:15:00
Coise Vaudragon; 7,30;17,26;2020/08/26 16:30:00
Coise Vaudragon; 7,26;17,34;2020/08/26 16:45:00
Coise Vaudragon; 7,20;17,38;2020/08/26 17:00:00
Coise Vaudragon; 7,15;17,38;2020/08/26 17:15:00
Coise Vaudragon; 7,10;17,36;2020/08/26 17:30:00
Coise Vaudragon; 7,07;17,34;2020/08/26 17:45:00
Coise Vaudragon; 7,05;17,28;2020/08/26 18:00:00
Coise Vaudragon; 6,98;17,26;2020/08/26 18:15:00
Coise Vaudragon; 6,95;17,28;2020/08/26 18:30:00
Coise Vaudragon; 6,92;17,24;2020/08/26 18:45:00
Coise Vaudragon; 6,90;17,22;2020/08/26 19:00:00
Coise Vaudragon; 6,88;17,22;2020/08/26 19:15:00
Coise Vaudragon; 6,86;17,20;2020/08/26 19:30:00
Coise Vaudragon; 6,84;17,20;2020/08/26 19:45:00
Coise Vaudragon; 6,78;17,18;2020/08/26 20:00:00
Coise Vaudragon; 6,73;17,14;2020/08/26 20:15:00
Coise Vaudragon; 6,68;17,06;2020/08/26 20:30:00
Coise Vaudragon; 6,68;17,00;2020/08/26 20:45:00
Coise Vaudragon; 6,64;16,90;2020/08/26 21:00:00
Coise Vaudragon; 6,63;16,80;2020/08/26 21:15:00
Coise Vaudragon; 6,60;16,70;2020/08/26 21:30:00
Coise Vaudragon; 6,59;16,56;2020/08/26 21:45:00
Coise Vaudragon; 6,56;16,44;2020/08/26 22:00:00
Coise Vaudragon; 6,61;16,34;2020/08/26 22:15:00
Coise Vaudragon; 6,62;16,22;2020/08/26 22:30:00
Coise Vaudragon; 6,65;16,12;2020/08/26 22:45:00
Coise Vaudragon; 6,68;16,00;2020/08/26 23:00:00
Coise Vaudragon; 6,71;15,90;2020/08/26 23:15:00
Coise Vaudragon; 6,72;15,80;2020/08/26 23:30:00
Coise Vaudragon; 6,75;15,70;2020/08/26 23:45:00
Coise Vaudragon; 6,82;15,60;2020/08/27 00:00:00
Coise Vaudragon; 6,92;15,52;2020/08/27 00:15:00
Coise Vaudragon; 7,02;15,42;2020/08/27 00:30:00
Coise Vaudragon; 7,15;15,32;2020/08/27 00:45:00
Coise Vaudragon; 7,22;15,20;2020/08/27 01:00:00
Coise Vaudragon; 7,31;15,08;2020/08/27 01:15:00
Coise Vaudragon; 7,38;14,96;2020/08/27 01:30:00
Coise Vaudragon; 7,43;14,84;2020/08/27 01:45:00
Coise Vaudragon; 7,45;14,72;2020/08/27 02:00:00
Coise Vaudragon; 7,46;14,62;2020/08/27 02:15:00
Coise Vaudragon; 7,57;14,52;2020/08/27 02:30:00
Coise Vaudragon; 7,58;14,44;2020/08/27 02:45:00
Coise Vaudragon; 7,47;14,34;2020/08/27 03:00:00
Coise Vaudragon; 7,63;14,24;2020/08/27 03:15:00
Coise Vaudragon; 7,65;14,16;2020/08/27 03:30:00
Coise Vaudragon; 7,69;14,08;2020/08/27 03:45:00
Coise Vaudragon; 7,71;14,00;2020/08/27 04:00:00
Coise Vaudragon; 7,73;13,92;2020/08/27 04:15:00
Coise Vaudragon; 7,76;13,84;2020/08/27 04:30:00
Coise Vaudragon; 7,80;13,78;2020/08/27 04:45:00
Coise Vaudragon; 7,83;13,72;2020/08/27 05:00:00
Coise Vaudragon; 7,83;13,68;2020/08/27 05:15:00
Coise Vaudragon; 7,85;13,64;2020/08/27 05:30:00
Coise Vaudragon; 7,86;13,60;2020/08/27 05:45:00
Coise Vaudragon; 7,88;13,56;2020/08/27 06:00:00
Coise Vaudragon; 7,89;13,50;2020/08/27 06:15:00
Coise Vaudragon; 7,91;13,44;2020/08/27 06:30:00
Coise Vaudragon; 7,92;13,38;2020/08/27 06:45:00
Coise Vaudragon; 7,92;13,32;2020/08/27 07:00:00
Coise Vaudragon; 7,92;13,26;2020/08/27 07:15:00
Coise Vaudragon; 7,95;13,22;2020/08/27 07:30:00
Coise Vaudragon; 7,97;13,16;2020/08/27 07:45:00
Coise Vaudragon; 7,99;13,14;2020/08/27 08:00:00
Coise Vaudragon; 8,00;13,14;2020/08/27 08:15:00
Coise Vaudragon; 8,04;13,18;2020/08/27 08:30:00
Coise Vaudragon; 8,05;13,26;2020/08/27 08:45:00
Coise Vaudragon; 8,05;13,32;2020/08/27 09:00:00
Coise Vaudragon; 8,07;13,40;2020/08/27 09:15:00
Coise Vaudragon; 8,07;13,50;2020/08/27 09:30:00
Coise Vaudragon; 8,07;13,62;2020/08/27 09:45:00
Coise Vaudragon; 8,07;13,76;2020/08/27 10:00:00
Coise Vaudragon; 8,08;13,92;2020/08/27 10:15:00
Coise Vaudragon; 8,06;14,12;2020/08/27 10:30:00
Coise Vaudragon; 8,05;14,30;2020/08/27 10:45:00
Coise Vaudragon; 8,04;14,52;2020/08/27 11:00:00
Coise Vaudragon; 8,04;14,76;2020/08/27 11:15:00
Coise Vaudragon; 8,02;14,94;2020/08/27 11:30:00
Coise Vaudragon; 8,00;15,04;2020/08/27 11:45:00
Coise Vaudragon; 7,96;15,16;2020/08/27 12:00:00
Coise Vaudragon; 7,91;15,24;2020/08/27 12:15:00
Coise Vaudragon; 7,85;15,32;2020/08/27 12:30:00
Coise Vaudragon; 7,81;15,46;2020/08/27 12:45:00
Coise Vaudragon; 7,76;15,58;2020/08/27 13:00:00
Coise Vaudragon; 7,75;15,68;2020/08/27 13:15:00
Coise Vaudragon; 7,71;15,76;2020/08/27 13:30:00
Coise Vaudragon; 7,67;15,86;2020/08/27 13:45:00
Coise Vaudragon; 7,64;15,94;2020/08/27 14:00:00
Coise Vaudragon; 7,61;15,98;2020/08/27 14:15:00
Coise Vaudragon; 7,58;16,04;2020/08/27 14:30:00
Coise Vaudragon; 7,52;16,14;2020/08/27 14:45:00
Coise Vaudragon; 7,50;16,24;2020/08/27 15:00:00
Coise Vaudragon; 7,48;16,32;2020/08/27 15:15:00
Coise Vaudragon; 7,46;16,42;2020/08/27 15:30:00
Coise Vaudragon; 7,43;16,52;2020/08/27 15:45:00
Coise Vaudragon; 7,36;16,62;2020/08/27 16:00:00
Coise Vaudragon; 7,32;16,68;2020/08/27 16:15:00
Coise Vaudragon; 7,28;16,74;2020/08/27 16:30:00
Coise Vaudragon; 7,25;16,80;2020/08/27 16:45:00
Coise Vaudragon; 7,19;16,88;2020/08/27 17:00:00
Coise Vaudragon; 7,15;16,90;2020/08/27 17:15:00
Coise Vaudragon; 7,11;16,96;2020/08/27 17:30:00
Coise Vaudragon; 7,08;16,94;2020/08/27 17:45:00
Coise Vaudragon; 7,03;16,92;2020/08/27 18:00:00
Coise Vaudragon; 6,98;16,94;2020/08/27 18:15:00
Coise Vaudragon; 6,96;16,94;2020/08/27 18:30:00
Coise Vaudragon; 6,94;16,98;2020/08/27 18:45:00
Coise Vaudragon; 6,89;17,00;2020/08/27 19:00:00
Coise Vaudragon; 6,87;17,00;2020/08/27 19:15:00
Coise Vaudragon; 6,87;17,00;2020/08/27 19:30:00
Coise Vaudragon; 6,85;17,00;2020/08/27 19:45:00
Coise Vaudragon; 6,82;16,98;2020/08/27 20:00:00
Coise Vaudragon; 6,80;16,94;2020/08/27 20:15:00
Coise Vaudragon; 6,82;16,90;2020/08/27 20:30:00
Coise Vaudragon; 6,80;16,84;2020/08/27 20:45:00
Coise Vaudragon; 6,78;16,74;2020/08/27 21:00:00
Coise Vaudragon; 6,78;16,66;2020/08/27 21:15:00
Coise Vaudragon; 6,80;16,58;2020/08/27 21:30:00
Coise Vaudragon; 6,84;16,48;2020/08/27 21:45:00
Coise Vaudragon; 6,88;16,40;2020/08/27 22:00:00
Coise Vaudragon; 6,89;16,30;2020/08/27 22:15:00
Coise Vaudragon; 6,91;16,22;2020/08/27 22:30:00
Coise Vaudragon; 6,95;16,12;2020/08/27 22:45:00
Coise Vaudragon; 7,01;16,02;2020/08/27 23:00:00
Coise Vaudragon; 7,05;15,92;2020/08/27 23:15:00
Coise Vaudragon; 7,09;15,82;2020/08/27 23:30:00
Coise Vaudragon; 7,12;15,74;2020/08/27 23:45:00
Coise Vaudragon; 7,17;15,64;2020/08/28 00:00:00
Coise Vaudragon; 7,21;15,54;2020/08/28 00:15:00
Coise Vaudragon; 7,24;15,44;2020/08/28 00:30:00
Coise Vaudragon; 7,27;15,34;2020/08/28 00:45:00
Coise Vaudragon; 7,31;15,24;2020/08/28 01:00:00
Coise Vaudragon; 7,33;15,16;2020/08/28 01:15:00
Coise Vaudragon; 7,37;15,08;2020/08/28 01:30:00
Coise Vaudragon; 7,38;14,98;2020/08/28 01:45:00
Coise Vaudragon; 7,41;14,90;2020/08/28 02:00:00
Coise Vaudragon; 7,43;14,84;2020/08/28 02:15:00
Coise Vaudragon; 7,45;14,76;2020/08/28 02:30:00
Coise Vaudragon; 7,47;14,70;2020/08/28 02:45:00
Coise Vaudragon; 7,48;14,64;2020/08/28 03:00:00
Coise Vaudragon; 7,50;14,60;2020/08/28 03:15:00
Coise Vaudragon; 7,52;14,54;2020/08/28 03:30:00
Coise Vaudragon; 7,54;14,50;2020/08/28 03:45:00
Coise Vaudragon; 7,56;14,46;2020/08/28 04:00:00
Coise Vaudragon; 7,57;14,42;2020/08/28 04:15:00
Coise Vaudragon; 7,59;14,38;2020/08/28 04:30:00
Coise Vaudragon; 7,59;14,34;2020/08/28 04:45:00
Coise Vaudragon; 7,60;14,32;2020/08/28 05:00:00
Coise Vaudragon; 7,59;14,30;2020/08/28 05:15:00
Coise Vaudragon; 7,59;14,28;2020/08/28 05:30:00
Coise Vaudragon; 7,59;14,26;2020/08/28 05:45:00
Coise Vaudragon; 7,61;14,24;2020/08/28 06:00:00
Coise Vaudragon; 7,62;14,22;2020/08/28 06:15:00
Coise Vaudragon; 7,62;14,20;2020/08/28 06:30:00
Coise Vaudragon; 7,61;14,18;2020/08/28 06:45:00
Coise Vaudragon; 7,60;14,16;2020/08/28 07:00:00
Coise Vaudragon; 7,59;14,16;2020/08/28 07:15:00
Coise Vaudragon; 7,60;14,16;2020/08/28 07:30:00
Coise Vaudragon; 7,61;14,18;2020/08/28 07:45:00
Coise Vaudragon; 7,61;14,22;2020/08/28 08:00:00
Coise Vaudragon; 7,61;14,24;2020/08/28 08:15:00
Coise Vaudragon; 7,62;14,28;2020/08/28 08:30:00
Coise Vaudragon; 7,62;14,34;2020/08/28 08:45:00
Coise Vaudragon; 7,62;14,40;2020/08/28 09:00:00
Coise Vaudragon; 7,61;14,46;2020/08/28 09:15:00
Coise Vaudragon; 7,61;14,52;2020/08/28 09:30:00
Coise Vaudragon; 7,60;14,58;2020/08/28 09:45:00
Coise Vaudragon; 7,56;14,64;2020/08/28 10:00:00
Coise Vaudragon; 7,50;14,70;2020/08/28 10:15:00
Coise Vaudragon; 7,45;14,78;2020/08/28 10:30:00
Coise Vaudragon; 7,43;14,84;2020/08/28 10:45:00
Coise Vaudragon; 7,40;14,90;2020/08/28 11:00:00
Coise Vaudragon; 7,42;14,98;2020/08/28 11:15:00
Coise Vaudragon; 7,28;15,04;2020/08/28 11:30:00
Coise Vaudragon; 7,25;15,12;2020/08/28 11:45:00
Coise Vaudragon; 7,30;15,18;2020/08/28 12:00:00
Coise Vaudragon; 7,33;15,28;2020/08/28 12:15:00
Coise Vaudragon; 7,28;15,42;2020/08/28 12:30:00
Coise Vaudragon; 7,21;15,50;2020/08/28 12:45:00
Coise Vaudragon; 7,20;15,56;2020/08/28 13:00:00
Coise Vaudragon; 7,19;15,64;2020/08/28 13:15:00
Coise Vaudragon; 7,26;15,68;2020/08/28 13:30:00
Coise Vaudragon; 7,36;15,66;2020/08/28 13:45:00
Coise Vaudragon; 7,47;15,64;2020/08/28 14:00:00
Coise Vaudragon; 7,43;15,64;2020/08/28 14:15:00
Coise Vaudragon; 7,30;15,64;2020/08/28 14:30:00
Coise Vaudragon; 7,16;15,64;2020/08/28 14:45:00
Coise Vaudragon; 7,13;15,64;2020/08/28 15:00:00
Coise Vaudragon; 7,11;15,60;2020/08/28 15:15:00
Coise Vaudragon; 7,21;15,60;2020/08/28 15:30:00
Coise Vaudragon; 7,24;15,60;2020/08/28 15:45:00
Coise Vaudragon; 7,26;15,58;2020/08/28 16:00:00
Coise Vaudragon; 7,39;15,58;2020/08/28 16:15:00
Coise Vaudragon; 7,38;15,58;2020/08/28 16:30:00
Coise Vaudragon; 7,25;15,58;2020/08/28 16:45:00
Coise Vaudragon; 7,23;15,56;2020/08/28 17:00:00
Coise Vaudragon; 7,26;15,54;2020/08/28 17:15:00
Coise Vaudragon; 7,26;15,54;2020/08/28 17:30:00
Coise Vaudragon; 7,25;15,52;2020/08/28 17:45:00
Coise Vaudragon; 7,25;15,50;2020/08/28 18:00:00
Coise Vaudragon; 7,23;15,48;2020/08/28 18:15:00
Coise Vaudragon; 7,21;15,48;2020/08/28 18:30:00
Coise Vaudragon; 7,21;15,46;2020/08/28 18:45:00
Coise Vaudragon; 7,22;15,44;2020/08/28 19:00:00
Coise Vaudragon; 7,25;15,44;2020/08/28 19:15:00
Coise Vaudragon; 7,30;15,42;2020/08/28 19:30:00
Coise Vaudragon; 7,31;15,40;2020/08/28 19:45:00
Coise Vaudragon; 7,33;15,38;2020/08/28 20:00:00
Coise Vaudragon; 7,34;15,36;2020/08/28 20:15:00
Coise Vaudragon; 7,33;15,36;2020/08/28 20:30:00
Coise Vaudragon; 7,33;15,32;2020/08/28 20:45:00
Coise Vaudragon; 7,35;15,28;2020/08/28 21:00:00
Coise Vaudragon; 7,37;15,24;2020/08/28 21:15:00
Coise Vaudragon; 7,39;15,20;2020/08/28 21:30:00
Coise Vaudragon; 7,41;15,16;2020/08/28 21:45:00
Coise Vaudragon; 7,43;15,10;2020/08/28 22:00:00
Coise Vaudragon; 7,46;15,04;2020/08/28 22:15:00
Coise Vaudragon; 7,48;14,96;2020/08/28 22:30:00
Coise Vaudragon; 7,50;14,90;2020/08/28 22:45:00
Coise Vaudragon; 7,52;14,82;2020/08/28 23:00:00
Coise Vaudragon; 7,54;14,76;2020/08/28 23:15:00
Coise Vaudragon; 7,56;14,68;2020/08/28 23:30:00
Coise Vaudragon; 7,58;14,62;2020/08/28 23:45:00
Coise Vaudragon; 7,59;14,58;2020/08/29 00:00:00
Coise Vaudragon; 7,60;14,54;2020/08/29 00:15:00
Coise Vaudragon; 7,62;14,50;2020/08/29 00:30:00
Coise Vaudragon; 7,63;14,48;2020/08/29 00:45:00
Coise Vaudragon; 7,64;14,44;2020/08/29 01:00:00
Coise Vaudragon; 7,66;14,40;2020/08/29 01:15:00
Coise Vaudragon; 7,67;14,34;2020/08/29 01:30:00
Coise Vaudragon; 7,68;14,30;2020/08/29 01:45:00
Coise Vaudragon; 7,69;14,26;2020/08/29 02:00:00
Coise Vaudragon; 7,70;14,22;2020/08/29 02:15:00
Coise Vaudragon; 7,72;14,16;2020/08/29 02:30:00
Coise Vaudragon; 7,73;14,12;2020/08/29 02:45:00
Coise Vaudragon; 7,73;14,08;2020/08/29 03:00:00
Coise Vaudragon; 7,76;14,04;2020/08/29 03:15:00
Coise Vaudragon; 7,76;14,00;2020/08/29 03:30:00
Coise Vaudragon; 7,77;13,96;2020/08/29 03:45:00
Coise Vaudragon; 7,77;13,92;2020/08/29 04:00:00
Coise Vaudragon; 7,79;13,90;2020/08/29 04:15:00
Coise Vaudragon; 7,81;13,86;2020/08/29 04:30:00
Coise Vaudragon; 7,83;13,82;2020/08/29 04:45:00
Coise Vaudragon; 7,82;13,78;2020/08/29 05:00:00
Coise Vaudragon; 7,84;13,74;2020/08/29 05:15:00
Coise Vaudragon; 7,86;13,68;2020/08/29 05:30:00
Coise Vaudragon; 7,87;13,64;2020/08/29 05:45:00
Coise Vaudragon; 7,88;13,60;2020/08/29 06:00:00
Coise Vaudragon; 7,89;13,56;2020/08/29 06:15:00
Coise Vaudragon; 7,91;13,54;2020/08/29 06:30:00
Coise Vaudragon; 7,92;13,50;2020/08/29 06:45:00
Coise Vaudragon; 7,93;13,46;2020/08/29 07:00:00
Coise Vaudragon; 7,94;13,42;2020/08/29 07:15:00
Coise Vaudragon; 7,95;13,40;2020/08/29 07:30:00
Coise Vaudragon; 7,97;13,36;2020/08/29 07:45:00
Coise Vaudragon; 7,99;13,34;2020/08/29 08:00:00
Coise Vaudragon; 8,02;13,34;2020/08/29 08:15:00
Coise Vaudragon; 8,04;13,34;2020/08/29 08:30:00
Coise Vaudragon; 8,00;13,38;2020/08/29 08:45:00
Coise Vaudragon; 8,07;13,40;2020/08/29 09:00:00
Coise Vaudragon; 8,12;13,42;2020/08/29 09:15:00
Coise Vaudragon; 8,19;13,42;2020/08/29 09:30:00
Coise Vaudragon; 8,27;13,44;2020/08/29 09:45:00
Coise Vaudragon; 8,35;13,44;2020/08/29 10:00:00
Coise Vaudragon; 8,44;13,46;2020/08/29 10:15:00
Coise Vaudragon; 8,50;13,48;2020/08/29 10:30:00
Coise Vaudragon; 8,57;13,50;2020/08/29 10:45:00
Coise Vaudragon; 8,61;13,52;2020/08/29 11:00:00
Coise Vaudragon; 8,66;13,54;2020/08/29 11:15:00
Coise Vaudragon; 8,71;13,60;2020/08/29 11:30:00
Coise Vaudragon; 8,73;13,62;2020/08/29 11:45:00
Coise Vaudragon; 8,76;13,64;2020/08/29 12:00:00
Coise Vaudragon; 8,76;13,66;2020/08/29 12:15:00
Coise Vaudragon; 8,76;13,68;2020/08/29 12:30:00
Coise Vaudragon; 8,80;13,70;2020/08/29 12:45:00
Coise Vaudragon; 8,83;13,76;2020/08/29 13:00:00
Coise Vaudragon; 8,87;13,80;2020/08/29 13:15:00
Coise Vaudragon; 8,89;13,86;2020/08/29 13:30:00
Coise Vaudragon; 8,91;13,92;2020/08/29 13:45:00
Coise Vaudragon; 8,91;14,00;2020/08/29 14:00:00
Coise Vaudragon; 8,92;14,08;2020/08/29 14:15:00
Coise Vaudragon; 8,90;14,16;2020/08/29 14:30:00
Coise Vaudragon; 8,89;14,24;2020/08/29 14:45:00
Coise Vaudragon; 8,87;14,32;2020/08/29 15:00:00
Coise Vaudragon; 8,85;14,40;2020/08/29 15:15:00
Coise Vaudragon; 8,85;14,48;2020/08/29 15:30:00
Coise Vaudragon; 8,85;14,56;2020/08/29 15:45:00
Coise Vaudragon; 8,82;14,62;2020/08/29 16:00:00
Coise Vaudragon; 8,79;14,66;2020/08/29 16:15:00
Coise Vaudragon; 8,76;14,70;2020/08/29 16:30:00
Coise Vaudragon; 8,73;14,72;2020/08/29 16:45:00
Coise Vaudragon; 8,69;14,72;2020/08/29 17:00:00
Coise Vaudragon; 8,68;14,76;2020/08/29 17:15:00
Coise Vaudragon; 8,64;14,80;2020/08/29 17:30:00
Coise Vaudragon; 8,61;14,84;2020/08/29 17:45:00
Coise Vaudragon; 8,56;14,86;2020/08/29 18:00:00
Coise Vaudragon; 8,52;14,84;2020/08/29 18:15:00
Coise Vaudragon; 8,48;14,86;2020/08/29 18:30:00
Coise Vaudragon; 8,46;14,88;2020/08/29 18:45:00
Coise Vaudragon; 8,45;14,90;2020/08/29 19:00:00
Coise Vaudragon; 8,41;14,90;2020/08/29 19:15:00
Coise Vaudragon; 8,38;14,90;2020/08/29 19:30:00
Coise Vaudragon; 8,35;14,90;2020/08/29 19:45:00
Coise Vaudragon; 8,33;14,90;2020/08/29 20:00:00
Coise Vaudragon; 8,30;14,90;2020/08/29 20:15:00
Coise Vaudragon; 8,26;14,88;2020/08/29 20:30:00
Coise Vaudragon; 8,24;14,84;2020/08/29 20:45:00
Coise Vaudragon; 8,23;14,82;2020/08/29 21:00:00
Coise Vaudragon; 8,22;14,80;2020/08/29 21:15:00
Coise Vaudragon; 8,20;14,80;2020/08/29 21:30:00
Coise Vaudragon; 8,20;14,78;2020/08/29 21:45:00
Coise Vaudragon; 8,19;14,76;2020/08/29 22:00:00
Coise Vaudragon; 8,18;14,76;2020/08/29 22:15:00
Coise Vaudragon; 8,17;14,74;2020/08/29 22:30:00
Coise Vaudragon; 8,17;14,72;2020/08/29 22:45:00
Coise Vaudragon; 8,17;14,72;2020/08/29 23:00:00
Coise Vaudragon; 8,16;14,70;2020/08/29 23:15:00
Coise Vaudragon; 8,15;14,70;2020/08/29 23:30:00
Coise Vaudragon; 8,13;14,68;2020/08/29 23:45:00
Coise Vaudragon; 8,12;14,66;2020/08/30 00:00:00
Coise Vaudragon; 8,13;14,62;2020/08/30 00:15:00
Coise Vaudragon; 8,12;14,60;2020/08/30 00:30:00
Coise Vaudragon; 8,13;14,58;2020/08/30 00:45:00
Coise Vaudragon; 8,13;14,56;2020/08/30 01:00:00
Coise Vaudragon; 8,14;14,52;2020/08/30 01:15:00
Coise Vaudragon; 8,14;14,48;2020/08/30 01:30:00
Coise Vaudragon; 8,14;14,46;2020/08/30 01:45:00
Coise Vaudragon; 8,15;14,42;2020/08/30 02:00:00
Coise Vaudragon; 8,16;14,38;2020/08/30 02:15:00
Coise Vaudragon; 8,17;14,36;2020/08/30 02:30:00
Coise Vaudragon; 8,18;14,32;2020/08/30 02:45:00
Coise Vaudragon; 8,19;14,30;2020/08/30 03:00:00
Coise Vaudragon; 8,18;14,26;2020/08/30 03:15:00
Coise Vaudragon; 8,19;14,24;2020/08/30 03:30:00
Coise Vaudragon; 8,20;14,22;2020/08/30 03:45:00
Coise Vaudragon; 8,20;14,20;2020/08/30 04:00:00
Coise Vaudragon; 8,20;14,16;2020/08/30 04:15:00
Coise Vaudragon; 8,21;14,12;2020/08/30 04:30:00
Coise Vaudragon; 8,21;14,10;2020/08/30 04:45:00
Coise Vaudragon; 8,22;14,06;2020/08/30 05:00:00
Coise Vaudragon; 8,22;14,04;2020/08/30 05:15:00
Coise Vaudragon; 8,23;14,00;2020/08/30 05:30:00
Coise Vaudragon; 8,23;13,98;2020/08/30 05:45:00
Coise Vaudragon; 8,24;13,94;2020/08/30 06:00:00
Coise Vaudragon; 8,24;13,90;2020/08/30 06:15:00
Coise Vaudragon; 8,24;13,88;2020/08/30 06:30:00
Coise Vaudragon; 8,25;13,84;2020/08/30 06:45:00
Coise Vaudragon; 8,25;13,80;2020/08/30 07:00:00
Coise Vaudragon; 8,26;13,74;2020/08/30 07:15:00
Coise Vaudragon; 8,26;13,70;2020/08/30 07:30:00
Coise Vaudragon; 8,27;13,66;2020/08/30 07:45:00
Coise Vaudragon; 8,30;13,64;2020/08/30 08:00:00
Coise Vaudragon; 8,30;13,62;2020/08/30 08:15:00
Coise Vaudragon; 8,30;13,62;2020/08/30 08:30:00
Coise Vaudragon; 8,31;13,58;2020/08/30 08:45:00
Coise Vaudragon; 8,34;13,56;2020/08/30 09:00:00
Coise Vaudragon; 8,35;13,54;2020/08/30 09:15:00
Coise Vaudragon; 8,36;13,54;2020/08/30 09:30:00
Coise Vaudragon; 8,36;13,54;2020/08/30 09:45:00
Coise Vaudragon; 8,37;13,52;2020/08/30 10:00:00
Coise Vaudragon; 8,39;13,52;2020/08/30 10:15:00
Coise Vaudragon; 8,44;13,52;2020/08/30 10:30:00
Coise Vaudragon; 8,45;13,52;2020/08/30 10:45:00
Coise Vaudragon; 8,45;13,54;2020/08/30 11:00:00
Coise Vaudragon; 8,45;13,54;2020/08/30 11:15:00
Coise Vaudragon; 8,47;13,54;2020/08/30 11:30:00
Coise Vaudragon; 8,49;13,54;2020/08/30 11:45:00
Coise Vaudragon; 8,51;13,56;2020/08/30 12:00:00
Coise Vaudragon; 8,57;13,60;2020/08/30 12:15:00
Coise Vaudragon; 8,60;13,64;2020/08/30 12:30:00
Coise Vaudragon; 8,61;13,66;2020/08/30 12:45:00
Coise Vaudragon; 8,63;13,70;2020/08/30 13:00:00
Coise Vaudragon; 8,65;13,72;2020/08/30 13:15:00
Coise Vaudragon; 8,63;13,72;2020/08/30 13:30:00
Coise Vaudragon; 8,63;13,74;2020/08/30 13:45:00
Coise Vaudragon; 8,63;13,76;2020/08/30 14:00:00
Coise Vaudragon; 8,64;13,78;2020/08/30 14:15:00
Coise Vaudragon; 8,65;13,82;2020/08/30 14:30:00
Coise Vaudragon; 8,64;13,88;2020/08/30 14:45:00
Coise Vaudragon; 8,62;13,94;2020/08/30 15:00:00
Coise Vaudragon; 8,61;14,00;2020/08/30 15:15:00
Coise Vaudragon; 8,61;14,12;2020/08/30 15:30:00
Coise Vaudragon; 8,60;14,16;2020/08/30 15:45:00
Coise Vaudragon; 8,59;14,18;2020/08/30 16:00:00
Coise Vaudragon; 8,60;14,22;2020/08/30 16:15:00
Coise Vaudragon; 8,59;14,24;2020/08/30 16:30:00
Coise Vaudragon; 8,61;14,26;2020/08/30 16:45:00
Coise Vaudragon; 8,58;14,24;2020/08/30 17:00:00
Coise Vaudragon; 8,58;14,22;2020/08/30 17:15:00
Coise Vaudragon; 8,59;14,20;2020/08/30 17:30:00
Coise Vaudragon; 8,57;14,20;2020/08/30 17:45:00
Coise Vaudragon; 8,57;14,18;2020/08/30 18:00:00
Coise Vaudragon; 8,57;14,18;2020/08/30 18:15:00
Coise Vaudragon; 8,56;14,16;2020/08/30 18:30:00
Coise Vaudragon; 8,56;14,14;2020/08/30 18:45:00
Coise Vaudragon; 8,54;14,16;2020/08/30 19:00:00
Coise Vaudragon; 8,49;14,14;2020/08/30 19:15:00
Coise Vaudragon; 8,49;14,12;2020/08/30 19:30:00
Coise Vaudragon; 8,47;14,10;2020/08/30 19:45:00
Coise Vaudragon; 8,46;14,06;2020/08/30 20:00:00
Coise Vaudragon; 8,45;14,02;2020/08/30 20:15:00
Coise Vaudragon; 8,45;13,96;2020/08/30 20:30:00
Coise Vaudragon; 8,44;13,92;2020/08/30 20:45:00
Coise Vaudragon; 8,43;13,86;2020/08/30 21:00:00
Coise Vaudragon; 8,43;13,80;2020/08/30 21:15:00
Coise Vaudragon; 8,43;13,76;2020/08/30 21:30:00
Coise Vaudragon; 8,43;13,70;2020/08/30 21:45:00
Coise Vaudragon; 8,42;13,66;2020/08/30 22:00:00
Coise Vaudragon; 8,42;13,60;2020/08/30 22:15:00
Coise Vaudragon; 8,44;13,56;2020/08/30 22:30:00
Coise Vaudragon; 8,43;13,54;2020/08/30 22:45:00
Coise Vaudragon; 8,44;13,52;2020/08/30 23:00:00
Coise Vaudragon; 8,44;13,50;2020/08/30 23:15:00
Coise Vaudragon; 8,43;13,50;2020/08/30 23:30:00
Coise Vaudragon; 8,44;13,48;2020/08/30 23:45:00
Coise Vaudragon; 8,43;13,46;2020/08/31 00:00:00
Coise Vaudragon; 8,44;13,46;2020/08/31 00:15:00
Coise Vaudragon; 8,43;13,44;2020/08/31 00:30:00
Coise Vaudragon; 8,44;13,44;2020/08/31 00:45:00
Coise Vaudragon; 8,43;13,42;2020/08/31 01:00:00
Coise Vaudragon; 8,43;13,42;2020/08/31 01:15:00
